Area,BHK,Price,Bathroom_median,Parking_median,Per_Sqft_median,Status_Ready_to_move,Transaction_Resale,Type_freq_Builder_Floor,Furnishing_freq_Semi-Furnished,Furnishing_freq_Unfurnished,Locality_encoder
2160.0,3,65000000,3.0,1.0,30093.0,1,1,1,0,0,11036267.0
630.0,3,22500000,2.0,1.0,35714.0,1,1,1,0,0,11036267.0
324.0,6,8700000,3.0,1.0,35714.0,1,1,1,0,0,11036267.0
720.0,6,22000000,5.0,1.0,35714.0,1,1,1,0,0,11036267.0
675.0,4,18500000,2.0,2.0,35714.0,1,1,1,0,0,11036267.0
700.0,2,16000000,1.0,2.0,22857.0,1,0,1,0,0,11036267.0
675.0,4,16000000,3.0,2.0,22857.0,1,1,1,0,0,11036267.0
720.0,4,9000000,2.0,2.0,12500.0,1,1,1,0,0,11036267.0
850.0,2,4500000,2.0,1.0,12500.0,1,1,1,0,0,11036267.0
801.0,3,6000000,2.0,1.0,11291.5,1,0,1,1,0,5966176.0
450.0,1,2700000,2.0,1.0,11291.5,1,1,1,0,1,5966176.0
1000.0,3,6500000,2.0,1.0,11291.5,1,1,0,0,1,5966176.0
990.0,3,4000000,2.0,1.0,4040.0,1,1,0,0,1,5966176.0
420.0,2,2600000,1.0,1.0,4040.0,1,0,1,1,0,5966176.0
450.0,2,3500000,1.0,1.0,7778.0,1,1,1,1,0,5966176.0
1000.0,2,7500000,2.0,1.0,7778.0,1,1,0,0,1,5966176.0
900.0,3,7000000,2.0,1.0,7778.0,1,1,1,1,0,5966176.0
800.0,3,4500000,2.0,1.0,7778.0,1,0,1,1,0,5966176.0
720.0,3,5500000,3.0,2.0,7778.0,1,1,1,1,0,5966176.0
450.0,2,2700000,1.0,2.0,7778.0,1,0,1,1,0,5966176.0
675.0,2,2400000,2.0,2.0,32000.0,1,1,1,0,0,5966176.0
1700.0,4,11500000,3.0,2.0,32000.0,1,0,1,0,1,5966176.0
550.0,2,3600000,2.0,2.0,32000.0,1,0,1,0,1,5966176.0
387.0,1,1700000,2.0,2.0,32000.0,1,0,1,0,1,5966176.0
450.0,2,2500000,1.0,2.0,32000.0,1,1,0,0,1,5966176.0
900.0,4,6600000,2.0,1.0,32000.0,1,1,1,0,0,5966176.0
500.0,2,3700000,1.0,1.0,32000.0,1,1,1,1,0,5966176.0
441.0,2,3500000,1.0,1.0,32000.0,1,1,0,0,1,5966176.0
800.0,3,5400000,2.0,1.0,32000.0,1,1,1,1,0,5966176.0
450.0,2,2550000,2.0,1.0,5666.0,1,0,1,1,0,5966176.0
1000.0,3,12500000,3.0,1.0,5666.0,1,1,1,0,0,5966176.0
715.0,2,5600000,2.0,1.0,5666.0,1,1,0,0,1,5966176.0
600.0,2,7000000,2.0,1.0,11667.0,1,1,1,0,1,5966176.0
540.0,2,3500000,1.0,1.0,11667.0,1,1,1,0,1,5966176.0
312.0,4,35000000,4.0,1.0,112179.0,1,1,0,0,0,5966176.0
810.0,3,9000000,2.0,1.0,11111.0,1,1,1,1,0,5966176.0
270.0,1,2300000,1.0,1.0,11111.0,1,1,1,1,0,5966176.0
900.0,3,6000000,2.0,1.0,11111.0,1,1,1,1,0,5966176.0
1000.0,3,6000000,2.0,1.0,11111.0,1,1,0,0,1,5966176.0
540.0,2,2650000,2.0,1.0,11291.5,1,0,1,1,0,3472692.0
950.0,3,4370000,2.0,1.0,4600.0,1,0,0,0,0,3472692.0
1000.0,3,4620000,2.0,1.0,4620.0,1,0,0,0,1,12942544.0
540.0,2,3000000,2.0,1.0,5000.0,1,0,0,1,0,12942544.0
540.0,2,3300000,2.0,1.0,6111.0,1,0,0,1,0,3472692.0
1000.0,3,5510000,2.0,1.0,6111.0,0,0,1,1,0,3472692.0
500.0,2,3200000,2.0,1.0,6111.0,1,0,1,1,0,12942544.0
540.0,2,2600000,2.0,1.0,6111.0,1,0,1,1,0,3472692.0
780.0,3,4000000,2.0,1.0,6111.0,1,0,1,1,0,3472692.0
450.0,2,1850000,1.0,1.0,6111.0,1,0,1,1,0,3472692.0
360.0,1,1700000,1.0,1.0,6111.0,1,0,1,1,0,3472692.0
900.0,3,2800000,2.0,1.0,6111.0,1,0,1,1,0,12942544.0
495.0,2,2150000,2.0,1.0,6111.0,1,0,1,1,0,3472692.0
1200.0,4,6800000,3.0,1.0,6111.0,1,0,1,1,0,12942544.0
1000.0,3,6200000,2.0,1.0,6111.0,1,0,1,1,0,3472692.0
620.0,2,3100000,2.0,1.0,6111.0,1,0,1,1,0,3472692.0
680.0,3,3400000,2.0,1.0,6111.0,1,0,1,1,0,12942544.0
805.0,2,4000000,2.0,1.0,6111.0,1,1,1,0,1,3472692.0
729.0,2,4800000,2.0,1.0,6584.0,1,1,1,1,0,12942544.0
540.0,2,2500000,2.0,1.0,6584.0,1,0,1,1,0,3472692.0
360.0,1,2000000,1.0,1.0,6584.0,1,0,1,1,0,3472692.0
550.0,2,1900000,2.0,1.0,6584.0,1,0,1,1,0,3472692.0
1001.0,3,5800000,2.0,1.0,5794.0,1,0,1,0,0,12942544.0
450.0,2,2900000,2.0,1.0,5794.0,1,1,1,0,1,12942544.0
550.0,2,2000000,1.0,1.0,5794.0,1,0,1,1,0,3472692.0
550.0,2,2600000,2.0,1.0,5794.0,1,0,1,1,0,3472692.0
675.0,2,2900000,1.0,1.0,5794.0,1,1,1,0,1,3472692.0
585.0,2,3200000,2.0,1.0,5794.0,1,1,1,0,1,3472692.0
810.0,3,5400000,2.0,1.0,5794.0,1,1,1,1,0,3472692.0
765.0,3,3800000,2.0,1.0,5794.0,1,1,1,1,0,12942544.0
4688.0,5,135000000,4.0,1.0,28797.0,0,0,0,0,1,35876389.0
3901.0,4,93000000,4.0,1.0,23840.0,0,0,0,0,1,35876389.0
70.0,2,8200000,3.0,1.0,23840.0,1,0,1,0,0,35876389.0
800.0,3,8000000,2.0,1.0,23840.0,1,1,1,0,1,35876389.0
900.0,3,9500000,2.0,1.0,23840.0,1,1,1,1,0,35876389.0
1680.0,4,20000000,5.0,1.0,23840.0,1,1,1,1,0,35876389.0
900.0,2,7400000,2.0,3.0,23840.0,1,1,1,0,0,35876389.0
2000.0,3,37500000,3.0,1.0,23840.0,1,1,0,1,0,35876389.0
2000.0,4,15000000,4.0,3.0,7500.0,1,1,1,1,0,35876389.0
1900.0,3,55300000,3.0,1.0,7500.0,0,0,0,1,0,35876389.0
1530.0,3,26500000,3.0,2.0,7500.0,1,1,1,1,0,35876389.0
100.0,3,16000000,2.0,2.0,160000.0,1,1,0,1,0,35876389.0
900.0,3,10400000,2.0,2.0,11556.0,1,1,1,0,0,35876389.0
270.0,1,1700000,1.0,2.0,11556.0,1,1,1,0,1,35876389.0
950.0,2,8000000,2.0,2.0,8421.0,1,1,1,1,0,35876389.0
1800.0,3,27000000,3.0,2.0,8421.0,1,1,1,1,0,35876389.0
1500.0,3,19500000,3.0,2.0,8421.0,1,1,1,1,0,35876389.0
1800.0,3,50000000,3.0,3.0,27778.0,1,1,0,0,0,35876389.0
1800.0,3,21100000,3.0,3.0,11722.0,1,1,1,0,1,35876389.0
2306.0,3,57000000,3.0,1.0,24718.0,0,0,0,0,1,35876389.0
850.0,2,5900000,3.0,1.0,24718.0,1,1,1,1,0,35876389.0
140.0,3,12000000,2.0,1.0,85714.0,1,0,1,0,1,35876389.0
900.0,3,12000000,2.0,1.0,13333.0,1,1,1,0,1,35876389.0
1800.0,3,24000000,3.0,1.0,13333.0,1,1,0,0,1,35876389.0
200.0,1,7000000,1.0,1.0,13333.0,1,1,0,1,0,35876389.0
1782.0,3,15000000,3.0,1.0,8418.0,1,1,0,1,0,35876389.0
900.0,2,1500000,2.0,1.0,1667.0,1,1,1,0,0,35876389.0
405.0,2,3950000,1.0,1.0,1667.0,1,1,0,1,0,35876389.0
1500.0,3,12500000,3.0,1.0,8333.0,1,1,1,0,1,35876389.0
66.0,3,1600000,1.0,1.0,24242.0,1,0,0,0,1,35876389.0
2000.0,4,36500000,4.0,2.0,11291.5,1,1,0,0,1,20433333.0
1200.0,3,20000000,2.0,1.0,11291.5,1,1,0,1,0,20433333.0
1100.0,2,15000000,2.0,1.0,11291.5,1,1,0,1,0,20433333.0
1400.0,3,25000000,2.0,2.0,11291.5,1,0,0,1,0,20433333.0
1600.0,3,18500000,2.0,2.0,11291.5,1,1,0,1,0,20433333.0
1600.0,4,23500000,3.0,2.0,11291.5,1,1,0,0,1,20433333.0
600.0,1,8000000,1.0,1.0,11291.5,1,0,0,1,0,20433333.0
1600.0,3,23000000,2.0,1.0,11291.5,1,1,0,0,1,20433333.0
2000.0,3,31000000,3.0,1.0,15500.0,1,1,0,0,1,20433333.0
650.0,1,7400000,2.0,1.0,15500.0,1,1,0,1,0,20433333.0
1100.0,2,15500000,2.0,1.0,15500.0,1,1,0,0,1,20433333.0
1075.0,2,12000000,2.0,2.0,15500.0,1,0,0,1,0,20433333.0
1450.0,3,23500000,2.0,2.0,15500.0,1,1,0,1,0,20433333.0
1200.0,3,25000000,2.0,2.0,20833.0,1,1,0,1,0,20433333.0
600.0,1,7000000,2.0,2.0,20833.0,1,0,0,0,1,20433333.0
1000.0,2,17500000,2.0,1.0,20833.0,1,1,0,0,1,20433333.0
1600.0,3,25000000,2.0,1.0,20833.0,1,1,0,1,0,20433333.0
1750.0,4,29000000,4.0,1.0,20833.0,1,0,0,0,1,20433333.0
1300.0,3,21900000,3.0,1.0,20833.0,1,1,0,1,0,20433333.0
550.0,1,7500000,2.0,1.0,20833.0,1,1,0,0,0,20433333.0
2200.0,4,23500000,3.0,2.0,10681.0,1,1,0,1,0,20433333.0
1100.0,2,24000000,2.0,2.0,21818.0,1,1,0,1,0,20433333.0
1700.0,3,31000000,2.0,2.0,21818.0,1,1,1,1,0,20433333.0
1100.0,2,16500000,2.0,3.0,21818.0,1,1,0,1,0,20433333.0
1000.0,2,5000000,2.0,1.0,21818.0,1,1,1,0,0,20433333.0
1350.0,3,24000000,2.0,1.0,21818.0,1,0,0,0,0,20433333.0
1184.0,2,17000000,2.0,1.0,14358.0,1,1,0,1,0,20433333.0
2000.0,4,40000000,2.0,1.0,14358.0,1,0,0,0,0,20433333.0
3500.0,4,22500000,4.0,5.0,14358.0,1,0,1,1,0,20433333.0
900.0,3,20000000,3.0,2.0,14358.0,1,1,1,0,0,20433333.0
4688.0,5,135000000,4.0,1.0,28797.0,0,0,0,0,1,35876389.0
750.0,2,5000000,2.0,1.0,6667.0,1,0,0,1,0,8895972.0
3901.0,4,93000000,4.0,1.0,23840.0,0,0,0,0,1,35876389.0
950.0,3,4370000,2.0,1.0,4600.0,1,0,0,0,0,3472692.0
1000.0,3,4620000,2.0,1.0,4620.0,1,0,0,0,1,12942544.0
850.0,2,1900000,1.0,1.0,2235.0,1,0,0,1,0,12942544.0
2400.0,4,70000000,4.0,1.0,2235.0,1,0,0,1,0,52061905.0
1350.0,3,5130000,2.0,1.0,3800.0,1,0,0,0,1,12942544.0
540.0,2,3000000,2.0,1.0,5000.0,1,0,0,1,0,12942544.0
1387.0,4,5890000,4.0,1.0,4247.0,1,0,0,0,1,12942544.0
540.0,2,3300000,2.0,1.0,6111.0,1,0,0,1,0,3472692.0
976.0,2,24900000,2.0,1.0,25512.0,1,0,0,0,0,20601471.0
1050.0,3,3700000,2.0,1.0,3524.0,1,0,0,0,1,12942544.0
2700.0,4,60000000,3.0,1.0,22222.0,1,0,1,1,0,52061905.0
1500.0,3,17400000,2.0,1.0,22222.0,1,1,0,0,1,12942544.0
2900.0,5,51000000,5.0,1.0,22222.0,0,0,1,0,0,12942544.0
5025.0,5,170000000,6.0,4.0,22222.0,0,0,1,0,1,52061905.0
1000.0,3,5510000,2.0,1.0,22222.0,0,0,1,1,0,3472692.0
1135.0,3,25000000,3.0,2.0,22222.0,0,1,0,0,0,21173125.0
2306.0,3,57000000,3.0,1.0,24718.0,0,0,0,0,1,35876389.0
850.0,2,2940000,2.0,1.0,24718.0,0,0,0,1,0,12942544.0
1200.0,3,15500000,3.0,1.0,24718.0,1,1,0,1,0,12942544.0
1700.0,3,17200000,2.0,1.0,24718.0,1,1,0,1,0,12942544.0
1800.0,4,55000000,3.0,2.0,30556.0,1,1,1,1,0,12942544.0
1100.0,2,15000000,2.0,1.0,30556.0,1,1,0,1,0,20433333.0
22050.0,4,51000000,4.0,2.0,30556.0,0,0,1,1,0,52061905.0
1550.0,4,13000000,3.0,1.0,30556.0,1,0,1,1,0,8895972.0
1600.0,3,30000000,3.0,1.0,18750.0,1,0,1,1,0,52061905.0
700.0,2,2400000,2.0,1.0,18750.0,1,0,1,1,0,12942544.0
45.0,4,5500000,3.0,1.0,18750.0,1,0,1,0,1,20601471.0
450.0,2,2900000,2.0,1.0,58000.0,1,1,1,1,0,11036267.0
540.0,5,17000000,2.0,1.0,58000.0,1,1,1,1,0,11036267.0
1350.0,3,25000000,3.0,1.0,18519.0,1,1,1,1,0,11036267.0
2250.0,3,10000000,2.0,1.0,4444.0,1,1,1,1,0,11036267.0
1250.0,2,7500000,1.0,1.0,4444.0,1,1,0,1,0,11036267.0
504.0,3,3600000,1.0,1.0,7143.0,1,1,0,1,0,11036267.0
65.0,3,35000000,2.0,1.0,7143.0,1,0,0,1,0,11036267.0
450.0,2,6000000,1.0,1.0,13333.0,1,1,0,0,1,11036267.0
1800.0,4,17500000,2.0,1.0,9722.0,1,1,1,0,0,11036267.0
1800.0,4,35000000,3.0,1.0,19444.0,1,1,1,0,0,11036267.0
1530.0,5,10200000,2.0,1.0,6667.0,1,1,1,0,0,11036267.0
1750.0,4,29000000,4.0,1.0,6667.0,1,0,0,0,1,20433333.0
2210.0,4,41000000,3.0,1.0,6667.0,1,1,1,1,0,20601471.0
760.0,3,6000000,2.0,1.0,6667.0,1,1,1,0,0,12942544.0
400.0,2,2500000,1.0,1.0,6667.0,1,0,0,0,0,12942544.0
380.0,1,2200000,1.0,1.0,6667.0,1,1,1,0,1,12942544.0
904.1676,2,21500000,2.0,1.0,6667.0,1,0,0,0,0,12942544.0
900.0,4,15000000,1.0,1.0,6667.0,1,1,0,0,0,11036267.0
810.0,5,28900000,6.0,1.0,6667.0,1,1,0,0,0,12942544.0
100.0,3,5500000,2.0,1.0,6667.0,1,1,1,0,1,12942544.0
50.0,2,1950000,1.0,1.0,6667.0,1,0,0,1,0,11036267.0
58.0,2,3800000,1.0,1.0,6667.0,1,1,0,0,1,12942544.0
900.0,2,6200000,1.0,1.0,6667.0,1,0,1,1,0,12942544.0
1650.0,4,14000000,3.0,1.0,6667.0,0,0,0,0,0,11036267.0
1000.0,2,7500000,2.0,1.0,6667.0,1,1,0,0,1,5966176.0
852.0,2,2670000,2.0,1.0,6667.0,1,1,0,0,1,11036267.0
700.0,2,2500000,2.0,1.0,6667.0,1,1,0,1,0,11036267.0
990.0,3,4000000,2.0,1.0,4040.0,1,1,0,0,1,5966176.0
450.0,2,3500000,1.0,1.0,7778.0,1,1,1,1,0,5966176.0
1000.0,2,5000000,2.0,1.0,5000.0,1,0,0,0,1,5966176.0
1700.0,4,29500000,3.0,2.0,21071.0,1,1,1,1,0,34876667.0
1350.0,3,19000000,2.0,1.0,14074.0,1,1,1,0,1,34876667.0
2100.0,4,25500000,3.0,1.0,14074.0,1,1,0,0,0,34876667.0
2600.0,4,75000000,4.0,3.0,28846.0,1,0,1,1,0,34876667.0
3000.0,4,75000000,5.0,4.0,28846.0,1,0,1,1,0,34876667.0
1450.0,3,34000000,3.0,1.0,28846.0,0,0,1,1,0,34876667.0
2050.0,4,47500000,4.0,1.0,28846.0,1,0,1,1,0,34876667.0
3000.0,4,75000000,5.0,3.0,28846.0,1,0,1,1,0,34876667.0
1800.0,3,23000000,3.0,2.0,28846.0,1,1,0,1,0,34876667.0
900.0,3,24000000,2.0,1.0,28846.0,1,1,0,1,0,34876667.0
1500.0,3,21500000,2.0,2.0,28846.0,1,1,0,1,0,34876667.0
1500.0,3,28500000,2.0,1.0,28846.0,1,0,1,1,0,34876667.0
1800.0,4,12500000,4.0,1.0,6944.0,1,1,1,1,0,34876667.0
1674.0,3,45000000,3.0,1.0,6944.0,1,1,1,0,1,34876667.0
2025.0,4,30500000,3.0,2.0,6944.0,1,1,1,0,0,34876667.0
1300.0,3,22500000,3.0,3.0,6944.0,1,1,1,1,0,34876667.0
990.0,3,28000000,3.0,1.0,6944.0,1,1,0,0,0,34876667.0
2100.0,3,25000000,4.0,2.0,14705.0,1,1,1,1,0,34876667.0
2250.0,4,33700000,4.0,2.0,14705.0,1,1,1,1,0,34876667.0
1500.0,3,27000000,3.0,1.0,18000.0,1,1,1,1,0,34876667.0
2700.0,4,43500000,4.0,2.0,18000.0,1,0,1,1,0,34876667.0
1700.0,3,29000000,3.0,2.0,18000.0,1,0,1,1,0,34876667.0
1700.0,3,30000000,3.0,2.0,17647.0,1,1,1,1,0,34876667.0
2050.0,4,52100000,4.0,2.0,17647.0,1,0,0,1,0,34876667.0
1800.0,3,32500000,3.0,1.0,18055.0,1,0,1,0,1,34876667.0
1500.0,3,20500000,2.0,1.0,18055.0,1,1,0,1,0,34876667.0
2000.0,4,25000000,3.0,1.0,12500.0,1,1,0,1,0,34876667.0
1500.0,3,30000000,3.0,2.0,12500.0,1,1,1,1,0,34876667.0
24300.0,4,51000000,5.0,2.0,12500.0,1,1,1,1,0,34876667.0
2475.0,4,31000000,4.0,1.0,12500.0,1,1,1,1,0,34876667.0
1800.0,3,37500000,3.0,1.0,11291.5,1,0,1,1,0,42983333.0
1300.0,3,32500000,3.0,1.0,11291.5,1,0,1,1,0,42983333.0
